* Dictionary *
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
alpha:		alpha
round:		round #
stage:		stage #
group:		identifies subjects that were grouped together
subject:		subject #, changes across rounds
proposal1:		share of ressources offered as particularistic good to subjects #1
proposal2:		share of ressources offered as particularistic good to subjects #2
proposal3:		share of ressources offered as particularistic good to subjects #3
proposal4:		share of ressources offered as particularistic good to subjects #4
proposal5:		share of ressources offered as particularistic good to subjects #5
proposalpublic:	share of ressources offered as public good
chosen:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
id:			id #, constant through session

**************

date	alpha	round	stage	group	subject	proposal1	proposal2	proposal3	proposal4	proposal5	proposalpublic	chosen	vote	id
50608.2	.75	10	1	1	5	.3	.3	0	0	.4	0	0	1	151
50608.2	.75	10	1	2	1	.46	.24	.24	.02	.04	0	1	1	152
50608.2	.75	10	1	2	2	.32	.32	.32	0	0	.04	0	1	153
50608.2	.75	10	1	2	3	.26	0	.5	.24	0	0	0	1	159
50608.2	.75	10	1	2	4	.28	0	0	.34	.38	0	0	0	160
50608.2	.75	10	1	2	5	0	0	.28	.28	.44	0	0	0	154
50608.2	.75	10	1	3	1	.46	0	0	.24	.3	0	0	1	162
50608.2	.75	10	1	3	2	.1	.2	.2	.2	.1	.2	0	1	164
50608.2	.75	10	1	3	3	.2	.2	.2	0	0	.4	0	1	161
50608.2	.75	10	1	3	4	0	.3	.2	.5	0	0	0	1	158
50608.2	.75	10	1	3	5	0	0	0	0	0	1	1	1	165
50608.2	.75	11	1	1	1	.46	.24	.03	.24	.02	.01	0	0	152
50608.2	.75	11	1	1	2	.24	.5	0	0	.26	0	0	1	159
50608.2	.75	11	1	1	3	0	.3	.3	.1	.3	0	1	1	164
50608.2	.75	11	1	1	4	0	0	.2	.6	.2	0	0	0	157
50608.2	.75	11	1	1	5	0	0	.25	.25	.5	0	0	1	154
50608.2	.75	11	1	2	1	.46	0	0	.24	.3	0	0	1	162
50608.2	.75	11	1	2	2	0	0	0	0	0	1	0	1	155
50608.2	.75	11	1	2	3	0	0	0	0	0	1	0	0	156
50608.2	.75	11	1	2	4	.3	.28	0	.42	0	0	1	1	160
50608.2	.75	11	1	2	5	0	0	0	0	0	1	0	0	165
50608.2	.75	11	1	3	1	.38	.3	.3	0	0	.02	0	0	163
50608.2	.75	11	1	3	2	.2	.5	.3	0	0	0	0	0	158
50608.2	.75	11	1	3	3	0	0	.4	.3	.3	0	0	0	151
50608.2	.75	11	1	3	4	.28	0	0	.44	.28	0	1	1	153
50608.2	.75	11	1	3	5	0	0	.2	.2	.2	.4	0	1	161
50608.2	.75	11	2	3	1	.35	.325	.325	0	0	0	1	1	163
50608.2	.75	11	2	3	2	.25	.5	.25	0	0	0	0	1	158
50608.2	.75	11	2	3	3	.25	.25	.25	0	.25	0	0	1	151
50608.2	.75	11	2	3	4	0	0	0	0	0	1	0	0	153
50608.2	.75	11	2	3	5	.05	.125	.275	.275	.275	0	0	0	161
50608.2	.75	12	1	1	1	.1	.1	.1	0	0	.7	1	1	164
50608.2	.75	12	1	1	2	.3	.4	.3	0	0	0	0	1	160
50608.2	.75	12	1	1	3	0	0	.46	.24	.3	0	0	1	162
50608.2	.75	12	1	1	4	0	0	0	0	0	1	0	0	165
50608.2	.75	12	1	1	5	.1	.1	.2	.2	.3	.1	0	0	161
50608.2	.75	12	1	2	1	.465	.245	.245	.02	.02	.005	0	1	152
50608.2	.75	12	1	2	2	.3	.5	.2	0	0	0	0	1	156
50608.2	.75	12	1	2	3	.26	0	.5	.24	0	0	0	1	159
50608.2	.75	12	1	2	4	0	0	0	0	0	1	1	1	155
50608.2	.75	12	1	2	5	0	.3	.3	0	.4	0	0	1	151
50608.2	.75	12	1	3	1	.6	.2	.2	0	0	0	0	0	157
50608.2	.75	12	1	3	2	.3	.4	.3	0	0	0	0	0	163
50608.2	.75	12	1	3	3	.32	.32	.36	0	0	0	0	1	153
50608.2	.75	12	1	3	4	0	0	.25	.5	.25	0	1	1	154
50608.2	.75	12	1	3	5	0	0	.2	.3	.5	0	0	1	158
51106	.45	1	1	1	1	0	0	0	0	0	1	0	1	177
51106	.45	1	1	1	2	0	0	0	0	0	1	0	1	166
51106	.45	1	1	1	3	0	0	0	0	0	1	0	1	175
51106	.45	1	1	1	4	0	0	0	0	0	1	1	1	169
51106	.45	1	1	1	5	0	0	0	0	0	1	0	1	180
51106	.45	1	1	2	1	.3	.16	.16	.16	.16	.06	0	1	171
51106	.45	1	1	2	2	0	0	0	0	0	1	0	1	173
51106	.45	1	1	2	3	0	0	0	0	0	1	0	1	172
51106	.45	1	1	2	4	0	0	0	.1	0	.9	0	1	168
51106	.45	1	1	2	5	0	0	0	0	0	1	1	1	174
51106	.45	1	1	3	1	.1	.1	.1	0	0	.7	0	1	176
51106	.45	1	1	3	2	0	.2	0	0	0	.8	0	1	179
51106	.45	1	1	3	3	.16	.16	.16	0	0	.52	1	1	178
51106	.45	1	1	3	4	0	0	0	0	0	1	0	1	167
51106	.45	1	1	3	5	.1	.1	.1	.1	.1	.5	0	0	170
51106	.45	2	1	1	1	.2	0	0	0	0	.8	0	1	179
51106	.45	2	1	1	2	0	0	0	0	0	1	0	0	166
51106	.45	2	1	1	3	0	0	0	0	0	1	0	1	174
51106	.45	2	1	1	4	.1	0	0	.1	.1	.7	0	0	178
51106	.45	2	1	1	5	.1	.1	.06	.06	.12	.56	1	1	170
51106	.45	2	1	2	1	0	0	0	0	0	1	0	1	172
51106	.45	2	1	2	2	.04	.08	.04	.04	0	.8	1	1	169
51106	.45	2	1	2	3	0	0	0	0	0	1	0	1	173
51106	.45	2	1	2	4	.02	.02	.02	.02	.02	.9	0	0	171
51106	.45	2	1	2	5	.2	.1	0	0	.2	.5	0	0	176
51106	.45	2	1	3	1	0	0	0	0	0	1	0	1	177
51106	.45	2	1	3	2	0	0	0	0	0	1	0	1	168
51106	.45	2	1	3	3	0	0	0	0	0	1	1	1	180
51106	.45	2	1	3	4	0	0	0	0	0	1	0	1	167
51106	.45	2	1	3	5	0	0	0	0	0	1	0	1	175
51106	.45	3	1	1	1	0	0	0	0	0	1	0	1	172
51106	.45	3	1	1	2	.03	.08	.03	.03	.03	.8	0	1	171
51106	.45	3	1	1	3	0	0	.02	0	0	.98	0	1	174
51106	.45	3	1	1	4	0	0	0	0	0	1	0	1	173
51106	.45	3	1	1	5	0	0	0	0	0	1	1	1	180
51106	.45	3	1	2	1	0	0	0	0	0	1	0	1	169
51106	.45	3	1	2	2	0	0	0	0	0	1	0	1	177
51106	.45	3	1	2	3	.08	.08	.08	.08	.08	.6	0	1	170
51106	.45	3	1	2	4	0	0	0	0	0	1	1	1	178
51106	.45	3	1	2	5	0	0	0	0	.02	.98	0	1	175
51106	.45	3	1	3	1	0	0	0	0	0	1	0	1	167
51106	.45	3	1	3	2	0	.2	0	0	0	.8	1	1	179
51106	.45	3	1	3	3	0	0	0	0	0	1	0	1	166
51106	.45	3	1	3	4	.06	0	.2	.24	0	.5	0	0	176
51106	.45	3	1	3	5	0	0	0	0	0	1	0	1	168
51106	.45	4	1	1	1	.01	.01	.01	.01	.01	.95	1	1	171
51106	.45	4	1	1	2	0	.24	0	0	0	.76	0	1	176
51106	.45	4	1	1	3	0	0	.2	0	0	.8	0	1	168
51106	.45	4	1	1	4	0	0	0	0	0	1	0	1	173
51106	.45	4	1	1	5	0	0	0	0	.2	.8	0	1	166
51106	.45	4	1	2	1	0	0	0	0	0	1	0	1	180
51106	.45	4	1	2	2	0	.2	0	0	0	.8	0	1	179
51106	.45	4	1	2	3	0	0	0	0	0	1	0	1	167
51106	.45	4	1	2	4	0	0	0	0	0	1	1	1	178
51106	.45	4	1	2	5	.04	.04	.04	.04	.04	.8	0	1	170
51106	.45	4	1	3	1	0	0	0	0	0	1	0	1	172
51106	.45	4	1	3	2	0	.04	0	0	0	.96	0	1	174
51106	.45	4	1	3	3	0	0	0	0	0	1	0	1	169
51106	.45	4	1	3	4	0	0	0	.04	0	.96	0	1	175
51106	.45	4	1	3	5	0	0	0	0	0	1	1	1	177
51106	.45	5	1	1	1	0	0	0	0	0	1	0	1	167
51106	.45	5	1	1	2	0	.2	0	0	0	.8	0	1	179
51106	.45	5	1	1	3	0	0	.04	0	0	.96	0	1	175
51106	.45	5	1	1	4	0	0	0	0	0	1	0	1	178
51106	.45	5	1	1	5	0	0	0	0	0	1	1	1	172
51106	.45	5	1	2	1	.001	.001	.001	.001	.001	.995	0	1	177
51106	.45	5	1	2	2	.005	.02	.005	0	0	.97	1	1	176
51106	.45	5	1	2	3	0	0	0	0	0	1	0	0	169
51106	.45	5	1	2	4	0	0	0	.2	0	.8	0	1	168
51106	.45	5	1	2	5	0	0	0	0	0	1	0	1	180
51106	.45	5	1	3	1	.2	0	0	0	0	.8	0	1	166
51106	.45	5	1	3	2	0	0	0	0	0	1	1	1	173
51106	.45	5	1	3	3	.02	.02	.02	.02	.02	.9	0	1	170
51106	.45	5	1	3	4	.005	.005	.005	.005	.005	.975	0	1	171
51106	.45	5	1	3	5	0	0	0	0	.04	.96	0	1	174
51106	.45	6	1	1	1	0	0	0	0	0	1	0	0	172
51106	.45	6	1	1	2	0	.04	0	0	0	.96	1	1	175
51106	.45	6	1	1	3	.002	.002	.002	.002	.002	.99	0	0	171
51106	.45	6	1	1	4	0	0	0	.0008	0	.9992	0	1	177
51106	.45	6	1	1	5	0	0	0	0	0	1	0	1	168
51106	.45	6	1	2	1	.12	0	0	0	0	.88	0	1	166
51106	.45	6	1	2	2	0	.2	0	0	0	.8	1	1	179
51106	.45	6	1	2	3	0	0	0	0	0	1	0	0	180
51106	.45	6	1	2	4	.0018	.001	.001	.0042	.002	.99	0	0	176
51106	.45	6	1	2	5	0	0	0	0	0	1	0	1	170
51106	.45	6	1	3	1	.2	0	0	0	0	.8	0	1	169
51106	.45	6	1	3	2	0	0	0	0	0	1	0	1	167
51106	.45	6	1	3	3	0	0	0	0	0	1	0	1	173
51106	.45	6	1	3	4	0	0	0	.04	0	.96	1	1	174
51106	.45	6	1	3	5	.22	.22	.22	0	.32	.02	0	1	178
51106	.45	7	1	1	1	0	0	0	0	0	1	0	0	180
51106	.45	7	1	1	2	0	.0998	0	0	0	.9001999	0	1	177
51106	.45	7	1	1	3	.02	.02	.02	.02	.02	.9	0	1	170
51106	.45	7	1	1	4	0	0	0	.06	0	.94	0	1	175
51106	.45	7	1	1	5	0	0	0	0	.1	.9	1	1	178
51106	.45	7	1	2	1	.2	0	0	0	0	.8	0	1	179
51106	.45	7	1	2	2	0	.06	0	0	0	.94	0	1	174
51106	.45	7	1	2	3	0	0	0	0	0	1	1	1	172
51106	.45	7	1	2	4	0	0	0	1	0	0	0	1	173
51106	.45	7	1	2	5	0	0	0	0	.08	.92	0	1	169
51106	.45	7	1	3	1	0	0	0	0	0	1	1	1	167
51106	.45	7	1	3	2	0	0	0	0	0	1	0	1	168
51106	.45	7	1	3	3	0	0	.1	0	0	.9	0	1	166
51106	.45	7	1	3	4	.001	.001	.001	.04	.001	.956	0	1	171
51106	.45	7	1	3	5	0	0	0	.02	.06	.92	0	1	176
51106	.45	8	1	1	1	.06	.02	.04	.04	.04	.8	0	1	170
51106	.45	8	1	1	2	0	.15	0	0	0	.85	0	1	178
51106	.45	8	1	1	3	0	0	0	0	0	1	0	1	166
51106	.45	8	1	1	4	0	0	0	.08	0	.92	0	1	169
51106	.45	8	1	1	5	0	0	0	0	.04	.96	1	1	172
51106	.45	8	1	2	1	0	0	0	0	0	1	0	1	167
51106	.45	8	1	2	2	0	0	0	0	0	1	0	1	168
51106	.45	8	1	2	3	.01	.06	.2	0	0	.73	0	1	176
51106	.45	8	1	2	4	0	0	0	.1	0	.9	1	1	175
51106	.45	8	1	2	5	0	0	0	0	.1998	.8002	0	1	177
51106	.45	8	1	3	1	.2	0	0	0	0	.8	0	1	180
51106	.45	8	1	3	2	0	.1	0	0	0	.9	0	1	174
51106	.45	8	1	3	3	.001	.001	.056	.001	.001	.94	0	0	171
51106	.45	8	1	3	4	0	0	0	0	0	1	1	1	173
51106	.45	8	1	3	5	0	0	0	0	.2	.8	0	1	179
51106	.45	9	1	1	1	.08	0	0	0	0	.92	1	1	174
51106	.45	9	1	1	2	0	.06	0	0	0	.94	0	1	169
51106	.45	9	1	1	3	0	0	.18	0	0	.82	0	1	175
51106	.45	9	1	1	4	0	0	0	.119	0	.881	0	1	178
51106	.45	9	1	1	5	0	0	0	0	1	0	0	0	173
51106	.45	9	1	2	1	.12	0	0	0	0	.88	0	1	176
51106	.45	9	1	2	2	0	0	0	0	0	1	0	1	180
51106	.45	9	1	2	3	0	0	.08	0	0	.92	0	1	172
51106	.45	9	1	2	4	0	0	0	0	0	1	1	1	167
51106	.45	9	1	2	5	0	0	0	0	.0998	.9001999	0	1	177
51106	.45	9	1	3	1	.04	0	0	0	0	.96	0	1	166
51106	.45	9	1	3	2	0	.2	0	0	0	.8	0	1	179
51106	.45	9	1	3	3	0	0	0	0	0	1	0	1	168
51106	.45	9	1	3	4	.02	.02	.02	.04	.02	.88	0	1	170
51106	.45	9	1	3	5	.0002	.0002	.0192	.0002	.0002	.98	1	0	171
51106	.45	10	1	1	1	0	0	0	0	0	1	1	1	167
51106	.45	10	1	1	2	0	.16	0	0	0	.84	0	1	175
51106	.45	10	1	1	3	0	.04	.12	0	0	.84	0	1	176
51106	.45	10	1	1	4	0	0	0	0	0	1	0	1	173
51106	.45	10	1	1	5	0	0	0	0	.1196	.8804	0	1	178
51106	.45	10	1	2	1	.0192	.0002	.0002	.0002	.0002	.98	1	1	171
51106	.45	10	1	2	2	.005	.005	.01	.01	.01	.96	0	1	170
51106	.45	10	1	2	3	.002	.002	.086	.002	.002	.906	0	1	177
51106	.45	10	1	2	4	0	0	0	.2	0	.8	0	1	179
51106	.45	10	1	2	5	0	0	0	0	.08	.92	0	1	174
51106	.45	10	1	3	1	0	0	0	0	0	1	0	1	169
51106	.45	10	1	3	2	0	0	0	0	0	1	0	1	166
51106	.45	10	1	3	3	0	0	0	0	0	1	0	1	168
51106	.45	10	1	3	4	0	0	0	0	0	1	1	1	180
51106	.45	10	1	3	5	0	0	0	.04	0	.96	0	1	172
51106	.45	11	1	1	1	0	0	0	0	0	1	0	1	168
51106	.45	11	1	1	2	0	0	0	0	0	1	0	0	172
51106	.45	11	1	1	3	0	0	0	0	0	1	0	0	180
51106	.45	11	1	1	4	0	0	0	.19	0	.81	1	1	177
51106	.45	11	1	1	5	0	0	0	0	0	1	0	0	171
51106	.45	11	1	2	1	.04	0	0	0	0	.96	1	1	169
51106	.45	11	1	2	2	0	.1	0	0	0	.9	0	1	174
51106	.45	11	1	2	3	0	0	0	0	0	1	0	1	167
51106	.45	11	1	2	4	0	0	0	0	0	1	0	1	166
51106	.45	11	1	2	5	0	0	0	0	.2	.8	0	1	179
51106	.45	11	1	3	1	0	0	0	0	0	1	0	0	173
51106	.45	11	1	3	2	0	.16	0	0	0	.84	0	1	175
51106	.45	11	1	3	3	.006	.006	.011	.006	.011	.96	0	1	170
51106	.45	11	1	3	4	0	0	0	.0998	0	.9001999	0	0	178
51106	.45	11	1	3	5	0	0	.02	.02	.16	.8	1	1	176
51106	.45	11	2	1	1	0	0	0	0	0	1	1	1	168
51106	.45	11	2	1	2	0	0	0	0	0	1	0	1	172
51106	.45	11	2	1	3	0	0	0	0	0	1	0	1	180
51106	.45	11	2	1	4	0	0	0	0	0	1	0	1	177
51106	.45	11	2	1	5	0	0	0	0	.025	.975	0	1	171
51106	.45	12	1	1	1	.002	0	0	0	0	.998	0	0	171
51106	.45	12	1	1	2	0	.04	0	0	0	.96	0	1	169
51106	.45	12	1	1	3	.02	.02	.02	.02	.02	.9	1	1	170
51106	.45	12	1	1	4	0	0	0	.1998	0	.8002	0	1	178
51106	.45	12	1	1	5	0	0	0	0	0	1	0	1	167
51106	.45	12	1	2	1	.005	.005	.005	0	0	.985	0	1	176
51106	.45	12	1	2	2	0	.16	0	0	0	.84	1	1	175
51106	.45	12	1	2	3	0	0	.0002	0	0	.9998	0	1	177
51106	.45	12	1	2	4	0	0	0	.04	0	.96	0	0	166
51106	.45	12	1	2	5	0	0	0	0	0	1	0	0	172
51106	.45	12	1	3	1	0	0	0	0	0	1	1	1	168
51106	.45	12	1	3	2	0	0	0	0	0	1	0	1	173
51106	.45	12	1	3	3	0	0	.1	0	0	.9	0	1	174
51106	.45	12	1	3	4	0	0	0	.2	0	.8	0	1	179
51106	.45	12	1	3	5	0	0	0	0	0	1	0	1	180
51706	.45	1	1	1	1	0	0	0	0	0	1	0	1	188
51706	.45	1	1	1	2	.02	.02	.02	.02	.02	.9	0	1	186
51706	.45	1	1	1	3	.08	.08	.28	.08	.08	.4	0	1	185
51706	.45	1	1	1	4	0	0	0	0	0	1	0	1	181
51706	.45	1	1	1	5	.1	0	0	.1	.2	.6	1	1	183
51706	.45	1	1	2	1	0	0	0	0	0	1	0	1	182
51706	.45	1	1	2	2	0	0	0	0	0	1	0	1	190
51706	.45	1	1	2	3	0	0	0	0	0	1	0	1	189
51706	.45	1	1	2	4	0	0	0	0	0	1	1	1	184
51706	.45	1	1	2	5	.1	.1	.1	.1	.2	.4	0	1	187
51706	.45	2	1	1	1	0	0	0	0	0	1	0	1	190
51706	.45	2	1	1	2	0	0	0	0	0	1	1	1	184
51706	.45	2	1	1	3	0	0	0	0	0	1	0	1	188
51706	.45	2	1	1	4	0	0	0	0	0	1	0	1	189
51706	.45	2	1	1	5	.04	.04	.04	.02	.12	.74	0	1	186
51706	.45	2	1	2	1	0	0	0	0	0	1	0	0	182
51706	.45	2	1	2	2	0	0	0	0	0	1	0	0	187
51706	.45	2	1	2	3	0	0	.3	.1	.1	.5	1	1	183
51706	.45	2	1	2	4	.04	.04	.14	.16	.14	.48	0	1	185
51706	.45	2	1	2	5	0	0	0	0	0	1	0	1	181
51706	.45	3	1	1	1	0	0	0	0	0	1	0	1	182
51706	.45	3	1	1	2	0	0	0	0	0	1	0	1	181
51706	.45	3	1	1	3	0	0	0	0	0	1	0	0	189
51706	.45	3	1	1	4	.16	.16	0	.2	0	.48	1	1	185
51706	.45	3	1	1	5	0	0	.2	.1	.2	.5	0	0	183
51706	.45	3	1	2	1	0	0	0	0	0	1	0	1	184
51706	.45	3	1	2	2	.02	.02	.02	.02	.02	.9	1	1	186
51706	.45	3	1	2	3	0	0	0	0	0	1	0	1	187
51706	.45	3	1	2	4	0	0	0	0	0	1	0	1	190
51706	.45	3	1	2	5	0	0	0	0	0	1	0	1	188
51706	.45	4	1	1	1	0	0	0	0	0	1	0	1	190
51706	.45	4	1	1	2	0	0	0	0	0	1	1	1	188
51706	.45	4	1	1	3	0	0	0	0	0	1	0	1	182
51706	.45	4	1	1	4	.02	.02	.02	.02	.02	.9	0	1	186
51706	.45	4	1	1	5	0	0	.1	.1	.2	.6	0	1	183
51706	.45	4	1	2	1	.4	.3	.3	0	0	0	0	1	181
51706	.45	4	1	2	2	0	0	0	0	0	1	1	1	184
51706	.45	4	1	2	3	0	0	0	0	0	1	0	1	187
51706	.45	4	1	2	4	.1	.1	.1	.3	0	.4	0	1	185
51706	.45	4	1	2	5	0	0	0	0	0	1	0	1	189
51706	.45	5	1	1	1	0	0	0	0	0	1	0	1	186
51706	.45	5	1	1	2	0	0	0	0	0	1	0	1	184
51706	.45	5	1	1	3	0	0	0	0	0	1	1	1	183
51706	.45	5	1	1	4	0	0	0	0	0	1	0	1	189
51706	.45	5	1	1	5	0	0	0	0	0	1	0	1	188
51706	.45	5	1	2	1	0	0	0	0	0	1	0	1	182
51706	.45	5	1	2	2	0	0	0	0	0	1	1	1	187
51706	.45	5	1	2	3	0	0	0	0	0	1	0	1	181
51706	.45	5	1	2	4	0	0	0	0	0	1	0	1	190
51706	.45	5	1	2	5	.08	.08	.08	.08	.16	.52	0	1	185
51706	.45	6	1	1	1	0	0	0	0	0	1	1	1	189
51706	.45	6	1	1	2	0	0	0	0	0	1	0	1	187
51706	.45	6	1	1	3	0	0	.12	0	0	.88	0	1	186
51706	.45	6	1	1	4	0	0	0	0	0	1	0	1	181
51706	.45	6	1	1	5	0	0	0	0	0	1	0	1	188
51706	.45	6	1	2	1	0	0	0	0	0	1	0	1	190
51706	.45	6	1	2	2	0	0	0	0	0	1	0	1	182
51706	.45	6	1	2	3	0	0	0	0	0	1	0	1	184
51706	.45	6	1	2	4	0	0	0	.1	0	.9	1	1	185
51706	.45	6	1	2	5	0	0	0	0	0	1	0	1	183
51706	.45	7	1	1	1	.1	.1	0	0	0	.8	0	1	185
51706	.45	7	1	1	2	0	0	0	0	0	1	0	0	182
51706	.45	7	1	1	3	0	0	0	0	0	1	0	0	181
51706	.45	7	1	1	4	0	0	0	0	0	1	0	1	188
51706	.45	7	1	1	5	.06	.06	.06	.06	.2	.56	1	1	186
51706	.45	7	1	2	1	0	0	0	0	0	1	0	1	189
51706	.45	7	1	2	2	0	0	0	0	0	1	1	1	187
51706	.45	7	1	2	3	0	0	0	0	0	1	0	1	190
51706	.45	7	1	2	4	0	0	0	0	0	1	0	1	184
51706	.45	7	1	2	5	0	0	0	0	.1	.9	0	1	183
51706	.45	8	1	1	1	.06	0	0	0	0	.94	1	1	185
51706	.45	8	1	1	2	0	0	0	0	0	1	0	1	182
51706	.45	8	1	1	3	0	0	0	0	0	1	0	1	189
51706	.45	8	1	1	4	0	0	0	0	0	1	0	1	181
51706	.45	8	1	1	5	0	0	0	0	.1	.9	0	1	183
51706	.45	8	1	2	1	0	0	0	0	0	1	0	1	190
51706	.45	8	1	2	2	0	0	0	0	0	1	0	1	188
51706	.45	8	1	2	3	0	0	0	0	0	1	0	1	187
51706	.45	8	1	2	4	0	0	0	0	0	1	0	1	184
51706	.45	8	1	2	5	0	0	0	0	0	1	1	1	186
51706	.45	9	1	1	1	0	0	0	0	0	1	0	1	190
51706	.45	9	1	1	2	0	0	0	0	0	1	0	1	188
51706	.45	9	1	1	3	0	0	0	0	0	1	1	1	187
51706	.45	9	1	1	4	0	0	0	0	0	1	0	1	189
51706	.45	9	1	1	5	0	.3	.3	0	.4	0	0	1	185
51706	.45	9	1	2	1	.13	0	0	0	0	.87	0	1	186
51706	.45	9	1	2	2	0	0	0	0	0	1	0	1	184
51706	.45	9	1	2	3	0	0	.1	0	0	.9	0	1	183
51706	.45	9	1	2	4	0	0	0	0	0	1	0	1	181
51706	.45	9	1	2	5	0	0	0	0	0	1	1	1	182
51706	.45	10	1	1	1	0	0	0	0	0	1	0	1	189
51706	.45	10	1	1	2	0	0	0	0	0	1	1	1	188
51706	.45	10	1	1	3	0	0	0	0	0	1	0	1	181
51706	.45	10	1	1	4	0	0	0	0	0	1	0	1	184
51706	.45	10	1	1	5	0	0	0	0	0	1	0	1	187
51706	.45	10	1	2	1	.1	0	0	0	0	.9	0	1	183
51706	.45	10	1	2	2	0	0	0	0	0	1	0	1	182
51706	.45	10	1	2	3	0	0	0	0	0	1	1	1	190
51706	.45	10	1	2	4	0	0	0	0	0	1	0	1	185
51706	.45	10	1	2	5	.004	.004	.004	.004	.1	.884	0	1	186
51706	.45	11	1	1	1	.1	.004	.004	.004	.004	.884	0	1	186
51706	.45	11	1	1	2	0	0	0	0	0	1	0	1	181
51706	.45	11	1	1	3	0	0	0	0	0	1	1	1	188
51706	.45	11	1	1	4	0	0	0	0	0	1	0	1	190
51706	.45	11	1	1	5	0	0	0	0	0	1	0	1	184
51706	.45	11	1	2	1	.06	0	0	0	0	.94	0	1	183
51706	.45	11	1	2	2	0	0	0	0	0	1	0	1	185
51706	.45	11	1	2	3	0	0	0	0	0	1	1	1	189
51706	.45	11	1	2	4	0	0	0	0	0	1	0	1	187
51706	.45	11	1	2	5	0	0	0	0	0	1	0	1	182
51706	.45	12	1	1	1	0	0	0	0	0	1	0	1	181
51706	.45	12	1	1	2	0	0	0	0	0	1	0	1	188
51706	.45	12	1	1	3	0	0	0	0	0	1	1	1	187
51706	.45	12	1	1	4	0	0	0	0	0	1	0	1	184
51706	.45	12	1	1	5	0	0	0	0	1	0	0	1	185
51706	.45	12	1	2	1	0	0	0	0	0	1	0	1	182
51706	.45	12	1	2	2	0	0	0	0	0	1	0	1	190
51706	.45	12	1	2	3	0	0	.1	0	0	.9	0	0	183
51706	.45	12	1	2	4	.004	.004	.004	.1	.004	.884	1	1	186
51706	.45	12	1	2	5	0	0	0	0	0	1	0	1	189
51706	.55	13	1	1	1	.2	.2	.2	.2	.2	0	1	0	190
51706	.55	13	1	1	2	0	0	0	0	0	1	0	0	188
51706	.55	13	1	1	3	0	0	.2	.2	.2	.4	0	0	183
51706	.55	13	1	1	4	0	0	0	0	0	1	0	1	186
51706	.55	13	1	1	5	0	0	0	0	0	1	0	0	181
51706	.55	13	1	2	1	.36	.32	.32	0	0	0	0	1	185
51706	.55	13	1	2	2	0	0	0	0	0	1	0	1	189
51706	.55	13	1	2	3	.02	.02	.02	.02	.02	.9	1	1	184
51706	.55	13	1	2	4	0	0	0	0	0	1	0	1	182
51706	.55	13	1	2	5	0	0	0	0	0	1	0	1	187
51706	.55	13	2	1	1	0	0	0	0	0	1	0	1	190
51706	.55	13	2	1	2	0	0	0	0	0	1	0	1	188
51706	.55	13	2	1	3	0	0	.125	.075	.05	.75	0	0	183
51706	.55	13	2	1	4	0	0	0	.25	0	.75	1	1	186
51706	.55	13	2	1	5	0	0	0	0	0	1	0	1	181
51706	.55	14	1	1	1	0	0	0	0	0	1	1	1	186
51706	.55	14	1	1	2	0	0	0	0	0	1	0	1	190
51706	.55	14	1	1	3	0	0	.44	.2	.16	.2	0	1	183
51706	.55	14	1	1	4	0	0	0	0	0	1	0	1	187
51706	.55	14	1	1	5	0	0	0	0	0	1	0	1	185
51706	.55	14	1	2	1	.1	0	0	0	0	.9	0	1	189
51706	.55	14	1	2	2	0	0	0	0	0	1	0	1	188
51706	.55	14	1	2	3	0	0	0	0	0	1	1	1	184
51706	.55	14	1	2	4	0	0	0	0	0	1	0	1	182
51706	.55	14	1	2	5	0	0	0	0	0	1	0	1	181
51706	.55	15	1	1	1	0	0	0	0	0	1	0	1	182
51706	.55	15	1	1	2	0	0	0	0	0	1	0	1	185
51706	.55	15	1	1	3	0	0	0	0	0	1	0	1	183
51706	.55	15	1	1	4	0	0	0	0	0	1	0	1	184
51706	.55	15	1	1	5	0	0	0	0	0	1	1	1	189
51706	.55	15	1	2	1	0	0	0	0	0	1	0	1	188
51706	.55	15	1	2	2	0	0	0	0	0	1	0	0	186
51706	.55	15	1	2	3	0	0	0	0	0	1	0	1	187
51706	.55	15	1	2	4	0	0	0	0	0	1	0	1	190
51706	.55	15	1	2	5	0	0	0	0	.2	.8	1	1	181
51706	.55	16	1	1	1	0	0	0	0	0	1	0	0	182
51706	.55	16	1	1	2	0	0	0	0	0	1	0	1	185
51706	.55	16	1	1	3	0	0	.1	0	0	.9	0	0	183
51706	.55	16	1	1	4	0	0	0	0	0	1	0	1	190
51706	.55	16	1	1	5	0	0	0	0	.16	.84	1	1	181
51706	.55	16	1	2	1	0	0	0	0	0	1	0	0	184
51706	.55	16	1	2	2	0	0	0	0	0	1	0	1	189
51706	.55	16	1	2	3	0	0	0	0	0	1	0	1	188
51706	.55	16	1	2	4	0	0	0	0	0	1	0	1	187
51706	.55	16	1	2	5	0	0	0	0	.2	.8	1	1	186
51706	.55	17	1	1	1	.2	0	0	0	0	.8	0	1	190
51706	.55	17	1	1	2	0	0	0	0	0	1	1	1	188
51706	.55	17	1	1	3	0	0	0	0	0	1	0	1	186
51706	.55	17	1	1	4	0	0	0	.18	0	.82	0	1	183
51706	.55	17	1	1	5	0	0	.02	.02	.16	.8	0	1	185
